time,closeAsk,closeBid,complete,highAsk,highBid,lowAsk,lowBid,openAsk,openBid,volume,avg
2018-04-16 22:20:00,0.8635799999999999,0.8633799999999999,True,0.8635799999999999,0.8633799999999999,0.8635799999999999,0.8633799999999999,0.8635799999999999,0.8633799999999999,1,0.8634799999999999
2018-04-16 22:20:05,0.86356,0.86336,True,0.86356,0.86336,0.86356,0.86336,0.86356,0.86336,1,0.86346
2018-04-16 22:20:25,0.86356,0.86336,True,0.86356,0.86336,0.86354,0.86334,0.86354,0.86334,2,0.86346
2018-04-16 22:21:00,0.8635799999999999,0.8633799999999999,True,0.8635799999999999,0.8633799999999999,0.8635799999999999,0.8633799999999999,0.8635799999999999,0.8633799999999999,1,0.8634799999999999
2018-04-16 22:21:50,0.86356,0.86336,True,0.86356,0.86336,0.86356,0.86336,0.86356,0.86336,1,0.86346
2018-04-16 22:22:05,0.86359,0.8633700000000001,True,0.86359,0.8633700000000001,0.86359,0.8633700000000001,0.86359,0.8633700000000001,1,0.86348
2018-04-16 22:22:25,0.86349,0.86329,True,0.8635700000000001,0.86334,0.86349,0.86329,0.8635700000000001,0.86334,4,0.86339
2018-04-16 22:22:30,0.86349,0.8632700000000001,True,0.86355,0.86331,0.86349,0.8632700000000001,0.8635200000000001,0.8633,6,0.86338
2018-04-16 22:22:45,0.8635200000000001,0.86329,True,0.8635200000000001,0.86329,0.8635200000000001,0.86329,0.8635200000000001,0.86329,1,0.863405
2018-04-16 22:23:00,0.86349,0.8632700000000001,True,0.86349,0.8632700000000001,0.86349,0.8632700000000001,0.86349,0.8632700000000001,1,0.86338
2018-04-16 22:23:10,0.8634700000000001,0.86325,True,0.8634700000000001,0.86325,0.8634700000000001,0.86325,0.8634700000000001,0.86325,1,0.86336
2018-04-16 22:23:15,0.8634700000000001,0.86325,True,0.8634700000000001,0.86325,0.86344,0.8632299999999999,0.86344,0.8632299999999999,2,0.86336
2018-04-16 22:23:30,0.86349,0.8632700000000001,True,0.86349,0.8632700000000001,0.86349,0.8632700000000001,0.86349,0.8632700000000001,1,0.86338
2018-04-16 22:23:40,0.86346,0.86326,True,0.86346,0.86326,0.86346,0.86326,0.86346,0.86326,1,0.86336
2018-04-16 22:23:45,0.8634200000000001,0.8632200000000001,True,0.86344,0.86324,0.8634200000000001,0.8632200000000001,0.86344,0.86324,2,0.8633200000000001
2018-04-16 22:23:50,0.86344,0.86324,True,0.86344,0.86324,0.86344,0.86324,0.86344,0.86324,1,0.86334
2018-04-16 22:23:55,0.8634299999999999,0.8632200000000001,True,0.8634299999999999,0.8632200000000001,0.8634,0.8632,0.8634200000000001,0.8632200000000001,3,0.863325
2018-04-16 22:24:40,0.86346,0.8632299999999999,True,0.86346,0.8632299999999999,0.86346,0.8632299999999999,0.86346,0.8632299999999999,1,0.863345
2018-04-16 22:25:00,0.8634799999999999,0.86326,True,0.8634799999999999,0.86326,0.8634799999999999,0.86326,0.8634799999999999,0.86326,1,0.86337
2018-04-16 22:25:10,0.8635,0.86329,True,0.8635,0.86329,0.8635,0.86329,0.8635,0.86329,1,0.863395
2018-04-16 22:25:20,0.8635200000000001,0.86331,True,0.8635200000000001,0.86331,0.8635200000000001,0.86331,0.8635200000000001,0.86331,1,0.863415
2018-04-16 22:25:30,0.8635,0.86329,True,0.8635,0.86329,0.8635,0.86329,0.8635,0.86329,1,0.863395
2018-04-16 22:25:40,0.8634700000000001,0.8632799999999999,True,0.8634700000000001,0.8632799999999999,0.8634700000000001,0.8632799999999999,0.8634700000000001,0.8632799999999999,1,0.863375
2018-04-16 22:25:45,0.8634799999999999,0.86331,True,0.8634799999999999,0.86331,0.8634799999999999,0.86331,0.8634799999999999,0.86331,1,0.8633949999999999
2018-04-16 22:25:50,0.86354,0.86334,True,0.86354,0.86334,0.8635200000000001,0.8633200000000001,0.8635200000000001,0.8633200000000001,2,0.86344
2018-04-16 22:25:55,0.86361,0.8633700000000001,True,0.86361,0.8633700000000001,0.8635799999999999,0.86336,0.8635799999999999,0.86336,2,0.8634900000000001
2018-04-16 22:26:15,0.86361,0.86341,True,0.86361,0.86341,0.86361,0.86341,0.86361,0.86341,1,0.86351
2018-04-16 22:26:40,0.86365,0.86341,True,0.86365,0.86341,0.86365,0.86341,0.86365,0.86341,1,0.86353
2018-04-16 22:26:45,0.8636299999999999,0.8634299999999999,True,0.8636299999999999,0.8634299999999999,0.86362,0.86339,0.86362,0.86339,2,0.8635299999999999
2018-04-16 22:26:55,0.86369,0.86346,True,0.86369,0.86346,0.86366,0.86344,0.86366,0.86344,2,0.863575
2018-04-16 22:27:05,0.86372,0.86351,True,0.86372,0.86351,0.8637,0.86349,0.8637,0.86349,2,0.863615
2018-04-16 22:27:10,0.86375,0.8635299999999999,True,0.86375,0.8635299999999999,0.86375,0.8635299999999999,0.86375,0.8635299999999999,1,0.86364
2018-04-16 22:27:40,0.8637100000000001,0.8635200000000001,True,0.8637100000000001,0.8635200000000001,0.8637100000000001,0.8635200000000001,0.8637100000000001,0.8635200000000001,1,0.863615
2018-04-16 22:28:35,0.8636799999999999,0.86349,True,0.86374,0.86354,0.8636799999999999,0.86349,0.86374,0.86354,3,0.8635849999999999
2018-04-16 22:28:50,0.86366,0.8634700000000001,True,0.86366,0.8634700000000001,0.86366,0.8634700000000001,0.86366,0.8634700000000001,1,0.863565
2018-04-16 22:29:55,0.8636299999999999,0.86345,True,0.8636299999999999,0.86345,0.8636299999999999,0.86345,0.8636299999999999,0.86345,1,0.86354
2018-04-16 22:30:50,0.86367,0.86345,True,0.86367,0.86345,0.86367,0.86345,0.86367,0.86345,1,0.8635600000000001
2018-04-16 22:31:35,0.86364,0.86344,True,0.86364,0.86344,0.86364,0.86344,0.86364,0.86344,1,0.86354
2018-04-16 22:32:00,0.86361,0.8634200000000001,True,0.86361,0.8634200000000001,0.86361,0.8634200000000001,0.86361,0.8634200000000001,1,0.863515
2018-04-16 22:37:00,0.8635799999999999,0.86341,True,0.8635799999999999,0.86341,0.8635799999999999,0.86341,0.8635799999999999,0.86341,1,0.8634949999999999
2018-04-16 22:38:00,0.86356,0.86335,True,0.8635700000000001,0.8633799999999999,0.86356,0.86335,0.8635700000000001,0.8633799999999999,2,0.863455
2018-04-16 22:38:20,0.86354,0.8633299999999999,True,0.86354,0.8633299999999999,0.86354,0.8633299999999999,0.86354,0.8633299999999999,1,0.863435
2018-04-16 22:38:25,0.8634700000000001,0.86326,True,0.86351,0.86331,0.8634700000000001,0.86326,0.86351,0.86331,3,0.863365
2018-04-16 22:38:30,0.86349,0.8632799999999999,True,0.86349,0.8632799999999999,0.86349,0.8632799999999999,0.86349,0.8632799999999999,1,0.863385
2018-04-16 22:38:50,0.86349,0.8632799999999999,True,0.86349,0.8632799999999999,0.8634700000000001,0.86326,0.8634700000000001,0.86326,2,0.863385
2018-04-16 22:39:00,0.8635200000000001,0.8633,True,0.8635200000000001,0.8633,0.8635200000000001,0.8633,0.8635200000000001,0.8633,1,0.86341
2018-04-16 22:39:05,0.86359,0.8633700000000001,True,0.86359,0.8633700000000001,0.86351,0.86331,0.8635299999999999,0.8633299999999999,5,0.86348
2018-04-16 22:39:10,0.86365,0.86345,True,0.86369,0.86346,0.86362,0.86339,0.86362,0.86339,5,0.86355
2018-04-16 22:39:20,0.86366,0.86344,True,0.86366,0.86344,0.8636299999999999,0.8634200000000001,0.8636299999999999,0.8634200000000001,2,0.86355
2018-04-16 22:40:00,0.86364,0.8634200000000001,True,0.86364,0.8634200000000001,0.86364,0.8634200000000001,0.86364,0.8634200000000001,1,0.86353
2018-04-16 22:40:10,0.86364,0.8634200000000001,True,0.86367,0.8634299999999999,0.86364,0.8634200000000001,0.86367,0.8634299999999999,2,0.86353
2018-04-16 22:40:20,0.86361,0.8634,True,0.86361,0.8634,0.86361,0.8634,0.86361,0.8634,1,0.863505
2018-04-16 22:40:40,0.8636,0.86335,True,0.8636,0.86335,0.8636,0.86335,0.8636,0.86335,1,0.863475
2018-04-16 22:40:45,0.8635700000000001,0.86334,True,0.8635700000000001,0.86334,0.8635700000000001,0.86334,0.8635700000000001,0.86334,1,0.8634550000000001
2018-04-16 22:40:55,0.86359,0.86336,True,0.86359,0.86336,0.86359,0.86336,0.86359,0.86336,1,0.863475
2018-04-16 22:41:15,0.86366,0.8634200000000001,True,0.86366,0.8634200000000001,0.86362,0.8633700000000001,0.86362,0.8633700000000001,3,0.86354
2018-04-16 22:41:20,0.86367,0.86345,True,0.86367,0.86345,0.86367,0.86345,0.86367,0.86345,1,0.8635600000000001
2018-04-16 22:41:30,0.86366,0.8634200000000001,True,0.86366,0.8634200000000001,0.86366,0.8634200000000001,0.86366,0.8634200000000001,1,0.86354
2018-04-16 22:41:50,0.86364,0.8634,True,0.86364,0.8634,0.86364,0.8634,0.86364,0.8634,1,0.86352
2018-04-16 22:41:55,0.86361,0.86334,True,0.86361,0.86339,0.86361,0.86334,0.86361,0.86339,2,0.863475
2018-04-16 22:42:00,0.8635799999999999,0.8633200000000001,True,0.8635799999999999,0.8633200000000001,0.8635799999999999,0.8633200000000001,0.8635799999999999,0.8633200000000001,1,0.86345
2018-04-16 22:43:05,0.86362,0.86339,True,0.86362,0.86339,0.86359,0.8633700000000001,0.86359,0.8633700000000001,2,0.863505
2018-04-16 22:43:10,0.86366,0.8634299999999999,True,0.86366,0.8634299999999999,0.86364,0.86341,0.86364,0.86341,2,0.863545
2018-04-16 22:43:20,0.86364,0.86341,True,0.86364,0.86341,0.86364,0.86341,0.86364,0.86341,1,0.863525
2018-04-16 22:43:25,0.86361,0.86335,True,0.8636299999999999,0.8633799999999999,0.86361,0.86335,0.8636299999999999,0.8633799999999999,2,0.86348
2018-04-16 22:43:30,0.86365,0.86344,True,0.86365,0.86344,0.86362,0.86339,0.86362,0.86339,3,0.863545
2018-04-16 22:43:35,0.86367,0.86346,True,0.86367,0.86346,0.86367,0.86346,0.86367,0.86346,1,0.863565
2018-04-16 22:43:40,0.86369,0.8634799999999999,True,0.86369,0.8634799999999999,0.86369,0.8634799999999999,0.86369,0.8634799999999999,1,0.8635849999999999
2018-04-16 22:43:50,0.86367,0.86345,True,0.86367,0.86345,0.86367,0.86345,0.86367,0.86345,1,0.8635600000000001
2018-04-16 22:44:05,0.8637,0.8634700000000001,True,0.8637,0.8634700000000001,0.8637,0.8634700000000001,0.8637,0.8634700000000001,1,0.863585
2018-04-16 22:44:10,0.8636799999999999,0.86345,True,0.8636799999999999,0.86345,0.8636799999999999,0.86345,0.8636799999999999,0.86345,1,0.8635649999999999
2018-04-16 22:44:40,0.86366,0.8634299999999999,True,0.86366,0.8634299999999999,0.86366,0.8634299999999999,0.86366,0.8634299999999999,1,0.863545
2018-04-16 22:44:55,0.86365,0.86339,True,0.86365,0.86339,0.86365,0.86339,0.86365,0.86339,1,0.8635200000000001
2018-04-16 22:45:10,0.86365,0.8634,True,0.8636799999999999,0.8634200000000001,0.86365,0.8634,0.8636799999999999,0.8634200000000001,2,0.863525
2018-04-16 22:45:15,0.86365,0.86339,True,0.86367,0.86344,0.86365,0.86339,0.86367,0.8634299999999999,4,0.8635200000000001
2018-04-16 22:45:20,0.86372,0.8634299999999999,True,0.86372,0.8634299999999999,0.86367,0.8634200000000001,0.86367,0.8634200000000001,2,0.863575
2018-04-16 22:45:25,0.86364,0.8633799999999999,True,0.86369,0.8634200000000001,0.86364,0.8633799999999999,0.86369,0.8634200000000001,3,0.86351
2018-04-16 22:45:35,0.86361,0.8633700000000001,True,0.86361,0.8633700000000001,0.86361,0.8633700000000001,0.86361,0.8633700000000001,1,0.8634900000000001
2018-04-16 22:45:40,0.86359,0.86335,True,0.8636,0.8633799999999999,0.86359,0.86335,0.86359,0.86335,3,0.86347
2018-04-16 22:45:45,0.8636,0.8633799999999999,True,0.8636,0.8633799999999999,0.8636,0.8633799999999999,0.8636,0.8633799999999999,1,0.86349
2018-04-16 22:45:50,0.86355,0.8633200000000001,True,0.86362,0.86335,0.86355,0.8633200000000001,0.86359,0.86334,4,0.8634350000000001
2018-04-16 22:46:10,0.8635700000000001,0.86334,True,0.8635700000000001,0.86334,0.8635700000000001,0.86334,0.8635700000000001,0.86334,1,0.8634550000000001
2018-04-16 22:46:35,0.86361,0.8633799999999999,True,0.86361,0.8633799999999999,0.86359,0.86336,0.86359,0.86336,2,0.8634949999999999
2018-04-16 22:46:40,0.86366,0.8634299999999999,True,0.86366,0.8634299999999999,0.8636299999999999,0.8634,0.8636299999999999,0.8634,2,0.863545
2018-04-16 22:46:45,0.8636299999999999,0.86341,True,0.8636299999999999,0.86341,0.8636299999999999,0.86341,0.8636299999999999,0.86341,1,0.86352
2018-04-16 22:46:50,0.86362,0.8633799999999999,True,0.86362,0.8633799999999999,0.86362,0.8633799999999999,0.86362,0.8633799999999999,1,0.8634999999999999
2018-04-16 22:47:00,0.8635799999999999,0.8633700000000001,True,0.8635799999999999,0.8633700000000001,0.8635799999999999,0.8633700000000001,0.8635799999999999,0.8633700000000001,1,0.863475
2018-04-16 22:47:30,0.86361,0.86339,True,0.86361,0.86339,0.86361,0.86339,0.86361,0.86339,1,0.8634999999999999
2018-04-16 22:47:50,0.8635799999999999,0.8633700000000001,True,0.8635799999999999,0.8633700000000001,0.8635799999999999,0.8633700000000001,0.8635799999999999,0.8633700000000001,1,0.863475
2018-04-16 22:47:55,0.8636,0.86339,True,0.8636,0.86339,0.8636,0.86339,0.8636,0.86339,1,0.863495
2018-04-16 22:52:05,0.86362,0.8634200000000001,True,0.86362,0.8634200000000001,0.86362,0.8634200000000001,0.86362,0.8634200000000001,1,0.8635200000000001
2018-04-16 22:53:40,0.8636,0.8634,True,0.8636,0.8634,0.8636,0.8634,0.8636,0.8634,1,0.8634999999999999
2018-04-16 22:53:50,0.86362,0.8634200000000001,True,0.86362,0.8634200000000001,0.86362,0.8634200000000001,0.86362,0.8634200000000001,1,0.8635200000000001
2018-04-16 23:00:00,0.8636,0.8634,True,0.8636,0.8634,0.8636,0.8634,0.8636,0.8634,1,0.8634999999999999
2018-04-16 23:01:30,0.86362,0.8634200000000001,True,0.86362,0.8634200000000001,0.86362,0.8634200000000001,0.86362,0.8634200000000001,1,0.8635200000000001
2018-04-16 23:01:55,0.86365,0.86344,True,0.86365,0.86344,0.86365,0.86344,0.86365,0.86344,1,0.863545
2018-04-16 23:03:15,0.8636,0.8634,True,0.86362,0.8634200000000001,0.8636,0.8634,0.86362,0.8634200000000001,2,0.8634999999999999
2018-04-16 23:03:20,0.8635700000000001,0.8633700000000001,True,0.8635700000000001,0.8633700000000001,0.8635700000000001,0.8633700000000001,0.8635700000000001,0.8633700000000001,1,0.8634700000000001
2018-04-16 23:03:25,0.86362,0.86341,True,0.86362,0.86341,0.8636,0.86339,0.8636,0.86339,2,0.863515
2018-04-16 23:07:55,0.86354,0.86334,True,0.86359,0.8634,0.86354,0.86334,0.86359,0.8634,3,0.86344
2018-04-16 23:08:40,0.86354,0.86334,True,0.86354,0.86334,0.86354,0.86334,0.86354,0.86334,1,0.86344
2018-04-16 23:09:25,0.86356,0.86336,True,0.86356,0.86336,0.86356,0.86336,0.86356,0.86336,1,0.86346
2018-04-16 23:10:45,0.86366,0.86345,True,0.86366,0.86345,0.86359,0.8633799999999999,0.86359,0.8633799999999999,4,0.8635550000000001
2018-04-16 23:11:00,0.86365,0.86341,True,0.86365,0.86341,0.86365,0.86341,0.86365,0.86341,1,0.86353
2018-04-16 23:11:35,0.8637299999999999,0.86351,True,0.8637299999999999,0.86351,0.86366,0.86344,0.86366,0.86344,4,0.8636199999999999
2018-04-16 23:11:40,0.8637799999999999,0.86356,True,0.8637799999999999,0.86356,0.86375,0.86354,0.86375,0.86354,2,0.8636699999999999
2018-04-16 23:11:50,0.8638,0.8635799999999999,True,0.8638,0.8635799999999999,0.86375,0.86354,0.86375,0.86354,3,0.86369
2018-04-16 23:12:00,0.8637799999999999,0.86355,True,0.8637799999999999,0.86355,0.8637799999999999,0.86355,0.8637799999999999,0.86355,1,0.8636649999999999
2018-04-16 23:13:45,0.86372,0.86346,True,0.8638,0.8635700000000001,0.86372,0.86346,0.8638,0.8635700000000001,5,0.8635900000000001
2018-04-16 23:13:50,0.8635200000000001,0.8633,True,0.86369,0.86345,0.86349,0.86329,0.86369,0.86345,16,0.86341
2018-04-16 23:13:55,0.86349,0.8632700000000001,True,0.8635299999999999,0.86334,0.8634299999999999,0.86319,0.8635299999999999,0.86334,11,0.86338
2018-04-16 23:14:00,0.8635200000000001,0.8632799999999999,True,0.8635200000000001,0.8632799999999999,0.86336,0.86311,0.8634799999999999,0.86324,15,0.8634
2018-04-16 23:14:25,0.8635299999999999,0.86331,True,0.8635299999999999,0.86331,0.8635299999999999,0.86331,0.8635299999999999,0.86331,1,0.86342
2018-04-16 23:14:30,0.8635,0.8633,True,0.8635,0.8633,0.8635,0.8633,0.8635,0.8633,1,0.8634
2018-04-16 23:14:35,0.8634700000000001,0.8632700000000001,True,0.8634700000000001,0.8632700000000001,0.8634700000000001,0.8632700000000001,0.8634700000000001,0.8632700000000001,1,0.8633700000000001
2018-04-16 23:14:40,0.8635,0.86329,True,0.8635,0.86329,0.8635,0.86329,0.8635,0.86329,1,0.863395
2018-04-16 23:14:45,0.8635200000000001,0.86331,True,0.8635200000000001,0.86331,0.8635200000000001,0.86331,0.8635200000000001,0.86331,1,0.863415
2018-04-16 23:15:45,0.86355,0.8633299999999999,True,0.86355,0.8633299999999999,0.86355,0.8633299999999999,0.86355,0.8633299999999999,1,0.86344
2018-04-16 23:16:05,0.86351,0.8632799999999999,True,0.8635200000000001,0.86331,0.86351,0.8632799999999999,0.8635200000000001,0.86331,2,0.8633949999999999
2018-04-16 23:16:10,0.86346,0.86324,True,0.86349,0.86326,0.86346,0.86324,0.86349,0.86326,2,0.8633500000000001
2018-04-16 23:16:35,0.86351,0.8632799999999999,True,0.86351,0.8632799999999999,0.86349,0.86326,0.86349,0.86326,2,0.8633949999999999
2018-04-16 23:16:40,0.8635299999999999,0.8633,True,0.8635299999999999,0.8633,0.8635299999999999,0.8633,0.8635299999999999,0.8633,1,0.8634149999999999
2018-04-16 23:17:00,0.8635200000000001,0.8633200000000001,True,0.86356,0.8633200000000001,0.8635200000000001,0.8633200000000001,0.86356,0.8633200000000001,2,0.8634200000000001
2018-04-16 23:17:05,0.8635,0.8633,True,0.8635,0.8633,0.8635,0.8633,0.8635,0.8633,1,0.8634
2018-04-16 23:17:40,0.8635299999999999,0.86331,True,0.8635299999999999,0.86331,0.8635299999999999,0.86331,0.8635299999999999,0.86331,1,0.86342
2018-04-16 23:19:40,0.86356,0.8633299999999999,True,0.86356,0.8633299999999999,0.86356,0.8633299999999999,0.86356,0.8633299999999999,1,0.863445
2018-04-16 23:20:45,0.8635799999999999,0.8633700000000001,True,0.8635799999999999,0.8633700000000001,0.8635799999999999,0.8633700000000001,0.8635799999999999,0.8633700000000001,1,0.863475
2018-04-16 23:21:30,0.86355,0.86335,True,0.86355,0.86335,0.86355,0.86335,0.86355,0.86335,1,0.86345
2018-04-16 23:22:00,0.86354,0.8633200000000001,True,0.86354,0.8633200000000001,0.86354,0.8633200000000001,0.86354,0.8633200000000001,1,0.86343
2018-04-16 23:22:10,0.8635200000000001,0.86329,True,0.8635200000000001,0.86329,0.8635200000000001,0.86329,0.8635200000000001,0.86329,1,0.863405
2018-04-16 23:23:00,0.8635299999999999,0.8633200000000001,True,0.8635299999999999,0.8633200000000001,0.8635299999999999,0.8633200000000001,0.8635299999999999,0.8633200000000001,1,0.863425
2018-04-16 23:23:55,0.86356,0.86334,True,0.86356,0.86334,0.86356,0.86334,0.86356,0.86334,1,0.86345
2018-04-16 23:24:30,0.86354,0.86331,True,0.86354,0.86331,0.86354,0.86331,0.86354,0.86331,1,0.863425
2018-04-16 23:24:45,0.86351,0.8633,True,0.86351,0.8633,0.86351,0.8633,0.86351,0.8633,1,0.863405
2018-04-16 23:25:25,0.8635299999999999,0.8633200000000001,True,0.8635299999999999,0.8633200000000001,0.8635299999999999,0.8633200000000001,0.8635299999999999,0.8633200000000001,1,0.863425
2018-04-16 23:25:35,0.8635700000000001,0.8633700000000001,True,0.8635700000000001,0.8633700000000001,0.86354,0.86335,0.86354,0.86335,2,0.8634700000000001
2018-04-16 23:25:55,0.8636,0.8634,True,0.86362,0.8634200000000001,0.8636,0.86339,0.8636,0.86339,3,0.8634999999999999
2018-04-16 23:26:15,0.8635700000000001,0.86334,True,0.8635799999999999,0.8633700000000001,0.8635700000000001,0.86334,0.8635799999999999,0.8633700000000001,2,0.8634550000000001
2018-04-16 23:26:40,0.86355,0.86331,True,0.86355,0.86331,0.86355,0.86331,0.86355,0.86331,1,0.86343
2018-04-16 23:28:20,0.86351,0.8633,True,0.86351,0.8633,0.86351,0.8633,0.86351,0.8633,1,0.863405
2018-04-16 23:29:15,0.8635299999999999,0.8633200000000001,True,0.8635299999999999,0.8633200000000001,0.8635299999999999,0.8633200000000001,0.8635299999999999,0.8633200000000001,1,0.863425
2018-04-16 23:31:05,0.86355,0.86335,True,0.86355,0.86335,0.86355,0.86335,0.86355,0.86335,1,0.86345
2018-04-16 23:31:45,0.8635299999999999,0.8633299999999999,True,0.8635299999999999,0.8633299999999999,0.8635299999999999,0.8633299999999999,0.8635299999999999,0.8633299999999999,1,0.8634299999999999
2018-04-16 23:32:05,0.86351,0.86331,True,0.86351,0.86331,0.86351,0.86331,0.86351,0.86331,1,0.86341
2018-04-16 23:32:35,0.8635299999999999,0.8633299999999999,True,0.8635299999999999,0.8633299999999999,0.8635299999999999,0.8633299999999999,0.8635299999999999,0.8633299999999999,1,0.8634299999999999
2018-04-16 23:34:00,0.86351,0.8633,True,0.86351,0.8633,0.86351,0.8633,0.86351,0.8633,1,0.863405
2018-04-16 23:35:00,0.86346,0.86326,True,0.8634799999999999,0.8632799999999999,0.86346,0.86326,0.8634799999999999,0.8632799999999999,2,0.86336
2018-04-16 23:35:20,0.86349,0.8632700000000001,True,0.86349,0.8632700000000001,0.86349,0.8632700000000001,0.86349,0.8632700000000001,1,0.86338
2018-04-16 23:36:20,0.86346,0.86326,True,0.86346,0.86326,0.86346,0.86326,0.86346,0.86326,1,0.86336
2018-04-16 23:36:35,0.86349,0.8632700000000001,True,0.86349,0.8632700000000001,0.86349,0.8632700000000001,0.86349,0.8632700000000001,1,0.86338
2018-04-16 23:37:25,0.86355,0.86334,True,0.86355,0.86334,0.86351,0.8633,0.86351,0.8633,3,0.863445
2018-04-16 23:37:40,0.86355,0.8633799999999999,True,0.86355,0.8633799999999999,0.86355,0.8633799999999999,0.86355,0.8633799999999999,1,0.8634649999999999
2018-04-16 23:38:45,0.8635200000000001,0.8633299999999999,True,0.86356,0.8633299999999999,0.8635200000000001,0.8633299999999999,0.86356,0.8633299999999999,2,0.863425
2018-04-16 23:38:50,0.8635,0.8633,True,0.8635,0.8633,0.8635,0.8633,0.8635,0.8633,1,0.8634
2018-04-16 23:39:00,0.8634700000000001,0.8632700000000001,True,0.8634700000000001,0.8632700000000001,0.8634700000000001,0.8632700000000001,0.8634700000000001,0.8632700000000001,1,0.8633700000000001
2018-04-16 23:39:05,0.8635200000000001,0.8633200000000001,True,0.8635200000000001,0.8633200000000001,0.8635,0.8632799999999999,0.8635,0.8632799999999999,2,0.8634200000000001
