time,open_price,high_price,low_price,close_price,complete,volume
2019-01-01T23:56:00.000000000Z,6.86654,6.86658,6.86654,6.86655,True,10
2019-01-01T23:57:00.000000000Z,6.86655,6.86673,6.86654,6.86670,True,21
2019-01-01T23:58:00.000000000Z,6.86666,6.86684,6.86542,6.86611,True,268
2019-01-01T23:59:00.000000000Z,6.86612,6.86632,6.86610,6.86632,True,41
2019-01-02T00:00:00.000000000Z,6.86632,6.86636,6.86600,6.86624,True,56
2019-01-02T00:01:00.000000000Z,6.86624,6.86652,6.86624,6.86640,True,37
2019-01-02T00:02:00.000000000Z,6.86640,6.86664,6.86629,6.86629,True,59
2019-01-02T00:03:00.000000000Z,6.86627,6.86627,6.86623,6.86625,True,13
2019-01-02T00:04:00.000000000Z,6.86626,6.86690,6.86626,6.86672,True,79
2019-01-02T00:05:00.000000000Z,6.86672,6.86674,6.86648,6.86652,True,48
2019-01-02T00:06:00.000000000Z,6.86652,6.86685,6.86652,6.86680,True,40
2019-01-02T00:07:00.000000000Z,6.86680,6.86682,6.86674,6.86675,True,47
2019-01-02T00:08:00.000000000Z,6.86672,6.86678,6.86672,6.86677,True,11
2019-01-02T00:09:00.000000000Z,6.86676,6.86705,6.86673,6.86702,True,51
2019-01-02T00:10:00.000000000Z,6.86704,6.86779,6.86690,6.86779,True,106
2019-01-02T00:11:00.000000000Z,6.86780,6.86851,6.86773,6.86849,True,54
2019-01-02T00:12:00.000000000Z,6.86851,6.86870,6.86764,6.86838,True,142
2019-01-02T00:13:00.000000000Z,6.86838,6.86868,6.86769,6.86844,True,311
2019-01-02T00:14:00.000000000Z,6.86842,6.86873,6.86798,6.86822,True,188
2019-01-02T00:15:00.000000000Z,6.86823,6.86842,6.86823,6.86842,True,40
2019-01-02T00:16:00.000000000Z,6.86840,6.86840,6.86836,6.86836,True,15
2019-01-02T00:17:00.000000000Z,6.86836,6.86836,6.86779,6.86779,True,30
2019-01-02T00:18:00.000000000Z,6.86780,6.86790,6.86779,6.86786,True,22
2019-01-02T00:19:00.000000000Z,6.86786,6.86791,6.86783,6.86783,True,29
2019-01-02T00:20:00.000000000Z,6.86782,6.86782,6.86760,6.86776,True,40
2019-01-02T00:21:00.000000000Z,6.86777,6.86777,6.86684,6.86710,True,123
2019-01-02T00:22:00.000000000Z,6.86710,6.86727,6.86690,6.86712,True,77
2019-01-02T00:23:00.000000000Z,6.86713,6.86713,6.86689,6.86689,True,28
2019-01-02T00:24:00.000000000Z,6.86689,6.86728,6.86689,6.86728,True,40
2019-01-02T00:25:00.000000000Z,6.86726,6.86747,6.86721,6.86746,True,38
2019-01-02T00:26:00.000000000Z,6.86746,6.86746,6.86740,6.86742,True,11
2019-01-02T00:27:00.000000000Z,6.86742,6.86742,6.86741,6.86741,True,6
2019-01-02T00:28:00.000000000Z,6.86741,6.86746,6.86741,6.86746,True,15
2019-01-02T00:29:00.000000000Z,6.86746,6.86759,6.86746,6.86759,True,34
2019-01-02T00:30:00.000000000Z,6.86760,6.86779,6.86756,6.86776,True,43
2019-01-02T00:31:00.000000000Z,6.86778,6.86818,6.86778,6.86816,True,55
2019-01-02T00:32:00.000000000Z,6.86817,6.86964,6.86816,6.86964,True,151
2019-01-02T00:33:00.000000000Z,6.86966,6.87168,6.86966,6.87168,True,196
2019-01-02T00:34:00.000000000Z,6.87166,6.87189,6.87164,6.87182,True,70
2019-01-02T00:35:00.000000000Z,6.87182,6.87182,6.86968,6.87053,True,306
2019-01-02T00:36:00.000000000Z,6.87054,6.87070,6.87052,6.87068,True,29
2019-01-02T00:37:00.000000000Z,6.87068,6.87068,6.87034,6.87034,True,31
2019-01-02T00:38:00.000000000Z,6.87034,6.87042,6.87034,6.87042,True,10
2019-01-02T00:39:00.000000000Z,6.87046,6.87064,6.87000,6.87054,True,232
2019-01-02T00:40:00.000000000Z,6.87054,6.87066,6.87050,6.87066,True,148
2019-01-02T00:41:00.000000000Z,6.87068,6.87091,6.87057,6.87091,True,151
2019-01-02T00:42:00.000000000Z,6.87092,6.87110,6.87091,6.87107,True,54
2019-01-02T00:43:00.000000000Z,6.87108,6.87114,6.87106,6.87106,True,145
2019-01-02T00:44:00.000000000Z,6.87107,6.87134,6.87106,6.87134,True,65
2019-01-02T00:45:00.000000000Z,6.87132,6.87171,6.87132,6.87169,True,48
2019-01-02T00:46:00.000000000Z,6.87170,6.87266,6.87162,6.87167,True,217
2019-01-02T00:47:00.000000000Z,6.87166,6.87166,6.87152,6.87160,True,49
2019-01-02T00:48:00.000000000Z,6.87162,6.87172,6.87160,6.87162,True,26
2019-01-02T00:49:00.000000000Z,6.87164,6.87166,6.87161,6.87162,True,19
2019-01-02T00:50:00.000000000Z,6.87163,6.87173,6.87161,6.87173,True,18
2019-01-02T00:51:00.000000000Z,6.87173,6.87186,6.87158,6.87173,True,74
2019-01-02T00:52:00.000000000Z,6.87174,6.87179,6.87172,6.87172,True,28
2019-01-02T00:53:00.000000000Z,6.87172,6.87178,6.87130,6.87138,True,159
2019-01-02T00:54:00.000000000Z,6.87138,6.87174,6.87136,6.87151,True,78
2019-01-02T00:55:00.000000000Z,6.87152,6.87158,6.87094,6.87118,True,94
2019-01-02T00:56:00.000000000Z,6.87118,6.87120,6.87107,6.87120,True,41
2019-01-02T00:57:00.000000000Z,6.87117,6.87122,6.87110,6.87112,True,39
2019-01-02T00:58:00.000000000Z,6.87113,6.87114,6.87099,6.87114,True,52
2019-01-02T00:59:00.000000000Z,6.87110,6.87110,6.87015,6.87019,True,106
2019-01-02T01:00:00.000000000Z,6.87019,6.87178,6.87018,6.87159,True,362
2019-01-02T01:01:00.000000000Z,6.87158,6.87355,6.87150,6.87284,True,585
2019-01-02T01:02:00.000000000Z,6.87284,6.87294,6.87184,6.87256,True,187
2019-01-02T01:03:00.000000000Z,6.87257,6.87382,6.87250,6.87380,True,274
2019-01-02T01:04:00.000000000Z,6.87380,6.87380,6.87354,6.87377,True,174
2019-01-02T01:05:00.000000000Z,6.87376,6.87558,6.87372,6.87546,True,339
2019-01-02T01:06:00.000000000Z,6.87544,6.87544,6.87330,6.87460,True,490
2019-01-02T01:07:00.000000000Z,6.87458,6.87591,6.87454,6.87536,True,360
2019-01-02T01:08:00.000000000Z,6.87536,6.87566,6.87486,6.87546,True,229
2019-01-02T01:09:00.000000000Z,6.87546,6.87556,6.87540,6.87546,True,131
2019-01-02T01:10:00.000000000Z,6.87544,6.87597,6.87528,6.87570,True,226
2019-01-02T01:11:00.000000000Z,6.87570,6.87608,6.87560,6.87560,True,258
2019-01-02T01:12:00.000000000Z,6.87554,6.87554,6.87510,6.87521,True,95
2019-01-02T01:13:00.000000000Z,6.87519,6.87520,6.87396,6.87432,True,199
2019-01-02T01:14:00.000000000Z,6.87432,6.87439,6.87408,6.87418,True,72
2019-01-02T01:15:00.000000000Z,6.87416,6.87417,6.86992,6.87110,True,613
2019-01-02T01:16:00.000000000Z,6.87110,6.87314,6.87076,6.87284,True,301
2019-01-02T01:17:00.000000000Z,6.87282,6.87340,6.87266,6.87268,True,198
2019-01-02T01:18:00.000000000Z,6.87267,6.87270,6.87168,6.87177,True,67
2019-01-02T01:19:00.000000000Z,6.87178,6.87185,6.87169,6.87169,True,26
2019-01-02T01:20:00.000000000Z,6.87168,6.87179,6.87024,6.87024,True,178
2019-01-02T01:21:00.000000000Z,6.87024,6.87025,6.86866,6.86972,True,170
2019-01-02T01:22:00.000000000Z,6.86969,6.86978,6.86905,6.86932,True,289
2019-01-02T01:23:00.000000000Z,6.86934,6.86984,6.86932,6.86952,True,148
2019-01-02T01:24:00.000000000Z,6.86954,6.86985,6.86954,6.86980,True,37
2019-01-02T01:25:00.000000000Z,6.86980,6.87012,6.86975,6.86976,True,76
2019-01-02T01:26:00.000000000Z,6.86974,6.86983,6.86964,6.86978,True,41
2019-01-02T01:27:00.000000000Z,6.86979,6.87029,6.86964,6.87029,True,95
2019-01-02T01:28:00.000000000Z,6.87030,6.87041,6.87028,6.87036,True,41
2019-01-02T01:29:00.000000000Z,6.87038,6.87053,6.86958,6.86968,True,133
2019-01-02T01:30:00.000000000Z,6.86968,6.86968,6.86842,6.86868,True,206
2019-01-02T01:31:00.000000000Z,6.86866,6.86884,6.86661,6.86772,True,399
2019-01-02T01:32:00.000000000Z,6.86768,6.87029,6.86768,6.87026,True,361
2019-01-02T01:33:00.000000000Z,6.87028,6.87236,6.87026,6.87122,True,384
2019-01-02T01:34:00.000000000Z,6.87120,6.87212,6.87114,6.87184,True,187
2019-01-02T01:35:00.000000000Z,6.87184,6.87184,6.87036,6.87070,True,219
2019-01-02T01:36:00.000000000Z,6.87069,6.87072,6.86954,6.87018,True,219
2019-01-02T01:37:00.000000000Z,6.87018,6.87082,6.87013,6.87072,True,183
2019-01-02T01:38:00.000000000Z,6.87072,6.87072,6.86892,6.86893,True,174
2019-01-02T01:39:00.000000000Z,6.86894,6.86994,6.86823,6.86884,True,537
2019-01-02T01:40:00.000000000Z,6.86884,6.86886,6.86721,6.86757,True,476
2019-01-02T01:41:00.000000000Z,6.86757,6.86831,6.86725,6.86795,True,264
2019-01-02T01:42:00.000000000Z,6.86795,6.86824,6.86774,6.86816,True,131
2019-01-02T01:43:00.000000000Z,6.86818,6.86911,6.86812,6.86903,True,135
2019-01-02T01:44:00.000000000Z,6.86904,6.86952,6.86883,6.86892,True,195
2019-01-02T01:45:00.000000000Z,6.86896,6.87217,6.86862,6.87172,True,574
2019-01-02T01:46:00.000000000Z,6.87172,6.87172,6.87143,6.87156,True,52
2019-01-02T01:47:00.000000000Z,6.87154,6.87296,6.87137,6.87296,True,336
2019-01-02T01:48:00.000000000Z,6.87294,6.87396,6.87256,6.87393,True,391
2019-01-02T01:49:00.000000000Z,6.87393,6.87536,6.87318,6.87506,True,548
2019-01-02T01:50:00.000000000Z,6.87504,6.87506,6.87391,6.87418,True,323
2019-01-02T01:51:00.000000000Z,6.87418,6.87436,6.87345,6.87404,True,320
2019-01-02T01:52:00.000000000Z,6.87404,6.87404,6.87360,6.87365,True,52
2019-01-02T01:53:00.000000000Z,6.87367,6.87441,6.87350,6.87370,True,198
2019-01-02T01:54:00.000000000Z,6.87370,6.87698,6.87370,6.87523,True,455
2019-01-02T01:55:00.000000000Z,6.87524,6.87592,6.87520,6.87585,True,201
2019-01-02T01:56:00.000000000Z,6.87584,6.87594,6.87542,6.87545,True,114
2019-01-02T01:57:00.000000000Z,6.87543,6.87544,6.87464,6.87464,True,118
2019-01-02T01:58:00.000000000Z,6.87464,6.87514,6.87458,6.87469,True,160
2019-01-02T01:59:00.000000000Z,6.87470,6.87535,6.87470,6.87494,True,231
2019-01-02T02:00:00.000000000Z,6.87494,6.87532,6.87468,6.87520,True,226
2019-01-02T02:01:00.000000000Z,6.87520,6.87572,6.87504,6.87529,True,298
2019-01-02T02:02:00.000000000Z,6.87529,6.87576,6.87520,6.87563,True,227
2019-01-02T02:03:00.000000000Z,6.87563,6.87566,6.87466,6.87467,True,214
2019-01-02T02:04:00.000000000Z,6.87465,6.87465,6.87402,6.87458,True,136
2019-01-02T02:05:00.000000000Z,6.87459,6.87482,6.87445,6.87460,True,115
2019-01-02T02:06:00.000000000Z,6.87460,6.87460,6.87319,6.87356,True,258
2019-01-02T02:07:00.000000000Z,6.87358,6.87358,6.87242,6.87262,True,339
2019-01-02T02:08:00.000000000Z,6.87264,6.87276,6.87213,6.87225,True,304
2019-01-02T02:09:00.000000000Z,6.87226,6.87309,6.87226,6.87282,True,162
2019-01-02T02:10:00.000000000Z,6.87279,6.87282,6.87222,6.87222,True,93
2019-01-02T02:11:00.000000000Z,6.87222,6.87237,6.87169,6.87195,True,413
2019-01-02T02:12:00.000000000Z,6.87192,6.87204,6.87024,6.87042,True,546
2019-01-02T02:13:00.000000000Z,6.87043,6.87044,6.86874,6.86895,True,358
2019-01-02T02:14:00.000000000Z,6.86896,6.87062,6.86894,6.87056,True,282
2019-01-02T02:15:00.000000000Z,6.87054,6.87200,6.87054,6.87164,True,323
2019-01-02T02:16:00.000000000Z,6.87166,6.87228,6.87104,6.87104,True,236
2019-01-02T02:17:00.000000000Z,6.87106,6.87176,6.87015,6.87174,True,239
2019-01-02T02:18:00.000000000Z,6.87173,6.87306,6.87170,6.87286,True,315
2019-01-02T02:19:00.000000000Z,6.87285,6.87297,6.87204,6.87233,True,295
2019-01-02T02:20:00.000000000Z,6.87233,6.87236,6.87192,6.87199,True,115
2019-01-02T02:21:00.000000000Z,6.87198,6.87226,6.87100,6.87101,True,156
2019-01-02T02:22:00.000000000Z,6.87100,6.87100,6.87059,6.87072,True,100
2019-01-02T02:23:00.000000000Z,6.87070,6.87188,6.87070,6.87180,True,167
2019-01-02T02:24:00.000000000Z,6.87181,6.87279,6.87181,6.87273,True,168
2019-01-02T02:25:00.000000000Z,6.87274,6.87294,6.87240,6.87250,True,214
2019-01-02T02:26:00.000000000Z,6.87250,6.87292,6.87247,6.87292,True,148
2019-01-02T02:27:00.000000000Z,6.87290,6.87318,6.87231,6.87318,True,469
2019-01-02T02:28:00.000000000Z,6.87317,6.87317,6.87252,6.87269,True,135
2019-01-02T02:29:00.000000000Z,6.87268,6.87278,6.87247,6.87254,True,158
2019-01-02T02:30:00.000000000Z,6.87252,6.87252,6.87164,6.87214,True,200
2019-01-02T02:31:00.000000000Z,6.87213,6.87226,6.87173,6.87181,True,112
2019-01-02T02:32:00.000000000Z,6.87182,6.87220,6.87172,6.87220,True,95
2019-01-02T02:33:00.000000000Z,6.87220,6.87322,6.87218,6.87281,True,221
2019-01-02T02:34:00.000000000Z,6.87282,6.87314,6.87232,6.87284,True,301
2019-01-02T02:35:00.000000000Z,6.87284,6.87303,6.87278,6.87294,True,126
2019-01-02T02:36:00.000000000Z,6.87294,6.87392,6.87288,6.87387,True,294
2019-01-02T02:37:00.000000000Z,6.87388,6.87503,6.87388,6.87485,True,178
2019-01-02T02:38:00.000000000Z,6.87484,6.87502,6.87448,6.87490,True,177
2019-01-02T02:39:00.000000000Z,6.87487,6.87496,6.87456,6.87464,True,114
2019-01-02T02:40:00.000000000Z,6.87462,6.87479,6.87382,6.87385,True,150
2019-01-02T02:41:00.000000000Z,6.87385,6.87385,6.87251,6.87266,True,369
2019-01-02T02:42:00.000000000Z,6.87266,6.87340,6.87251,6.87254,True,256
2019-01-02T02:43:00.000000000Z,6.87254,6.87290,6.87190,6.87259,True,404
2019-01-02T02:44:00.000000000Z,6.87256,6.87268,6.87170,6.87188,True,334
2019-01-02T02:45:00.000000000Z,6.87190,6.87221,6.87140,6.87144,True,306
2019-01-02T02:46:00.000000000Z,6.87145,6.87185,6.87145,6.87185,True,101
2019-01-02T02:47:00.000000000Z,6.87186,6.87264,6.87186,6.87260,True,151
2019-01-02T02:48:00.000000000Z,6.87259,6.87262,6.87060,6.87100,True,322
2019-01-02T02:49:00.000000000Z,6.87100,6.87188,6.87092,6.87092,True,275
2019-01-02T02:50:00.000000000Z,6.87092,6.87152,6.87092,6.87142,True,113
2019-01-02T02:51:00.000000000Z,6.87142,6.87202,6.87140,6.87196,True,115
2019-01-02T02:52:00.000000000Z,6.87196,6.87222,6.87159,6.87184,True,222
2019-01-02T02:53:00.000000000Z,6.87184,6.87195,6.87138,6.87142,True,244
2019-01-02T02:54:00.000000000Z,6.87146,6.87157,6.87124,6.87128,True,55
2019-01-02T02:55:00.000000000Z,6.87129,6.87193,6.87128,6.87193,True,66
2019-01-02T02:56:00.000000000Z,6.87194,6.87250,6.87179,6.87190,True,145
2019-01-02T02:57:00.000000000Z,6.87192,6.87204,6.87132,6.87156,True,441
2019-01-02T02:58:00.000000000Z,6.87158,6.87160,6.87004,6.87007,True,283
2019-01-02T02:59:00.000000000Z,6.87006,6.87030,6.86926,6.86948,True,467
2019-01-02T03:00:00.000000000Z,6.86946,6.86986,6.86842,6.86842,True,418
2019-01-02T03:01:00.000000000Z,6.86840,6.86854,6.86717,6.86760,True,1100
2019-01-02T03:02:00.000000000Z,6.86760,6.86760,6.86594,6.86628,True,712
2019-01-02T03:03:00.000000000Z,6.86632,6.86680,6.86618,6.86670,True,182
2019-01-02T03:04:00.000000000Z,6.86672,6.86880,6.86668,6.86840,True,479
2019-01-02T03:05:00.000000000Z,6.86840,6.86850,6.86778,6.86818,True,223
2019-01-02T03:06:00.000000000Z,6.86818,6.86893,6.86818,6.86888,True,255
2019-01-02T03:07:00.000000000Z,6.86892,6.86914,6.86862,6.86914,True,182
2019-01-02T03:08:00.000000000Z,6.86915,6.86941,6.86865,6.86902,True,197
2019-01-02T03:09:00.000000000Z,6.86902,6.86928,6.86902,6.86921,True,243
2019-01-02T03:10:00.000000000Z,6.86922,6.86924,6.86820,6.86882,True,244
2019-01-02T03:11:00.000000000Z,6.86882,6.86923,6.86872,6.86884,True,244
2019-01-02T03:12:00.000000000Z,6.86884,6.86888,6.86788,6.86790,True,117
2019-01-02T03:13:00.000000000Z,6.86789,6.86852,6.86787,6.86848,True,90
2019-01-02T03:14:00.000000000Z,6.86847,6.86872,6.86776,6.86817,True,177
2019-01-02T03:15:00.000000000Z,6.86820,6.86871,6.86820,6.86871,True,59
2019-01-02T03:16:00.000000000Z,6.86870,6.86882,6.86867,6.86882,True,29
2019-01-02T03:17:00.000000000Z,6.86881,6.86919,6.86879,6.86900,True,74
2019-01-02T03:18:00.000000000Z,6.86902,6.86922,6.86870,6.86891,True,173
2019-01-02T03:19:00.000000000Z,6.86892,6.86894,6.86846,6.86885,True,103
2019-01-02T03:20:00.000000000Z,6.86888,6.86898,6.86884,6.86893,True,104
2019-01-02T03:21:00.000000000Z,6.86897,6.86899,6.86818,6.86827,True,155
2019-01-02T03:22:00.000000000Z,6.86828,6.86848,6.86798,6.86798,True,102
2019-01-02T03:23:00.000000000Z,6.86797,6.86833,6.86797,6.86830,True,79
2019-01-02T03:24:00.000000000Z,6.86828,6.86830,6.86746,6.86760,True,201
2019-01-02T03:25:00.000000000Z,6.86761,6.86761,6.86732,6.86740,True,39
2019-01-02T03:26:00.000000000Z,6.86738,6.86751,6.86721,6.86751,True,59
2019-01-02T03:27:00.000000000Z,6.86750,6.86769,6.86750,6.86768,True,31
2019-01-02T03:28:00.000000000Z,6.86764,6.86768,6.86720,6.86722,True,85
2019-01-02T03:29:00.000000000Z,6.86724,6.86724,6.86704,6.86708,True,93
2019-01-02T03:30:00.000000000Z,6.86710,6.86772,6.86709,6.86772,True,108
2019-01-02T03:31:00.000000000Z,6.86770,6.86808,6.86770,6.86782,True,87
2019-01-02T03:32:00.000000000Z,6.86780,6.86782,6.86770,6.86770,True,38
2019-01-02T03:33:00.000000000Z,6.86770,6.86773,6.86752,6.86772,True,49
2019-01-02T03:34:00.000000000Z,6.86770,6.86785,6.86768,6.86785,True,29
2019-01-02T03:35:00.000000000Z,6.86788,6.86796,6.86772,6.86774,True,70
2019-01-02T03:36:00.000000000Z,6.86774,6.86782,6.86762,6.86766,True,88
2019-01-02T03:37:00.000000000Z,6.86766,6.86771,6.86735,6.86739,True,69
2019-01-02T03:38:00.000000000Z,6.86738,6.86751,6.86719,6.86737,True,177
2019-01-02T03:39:00.000000000Z,6.86736,6.86786,6.86734,6.86784,True,134
2019-01-02T03:40:00.000000000Z,6.86785,6.86785,6.86777,6.86778,True,16
2019-01-02T03:41:00.000000000Z,6.86778,6.86816,6.86777,6.86808,True,49
2019-01-02T03:42:00.000000000Z,6.86806,6.86820,6.86804,6.86816,True,70
2019-01-02T03:43:00.000000000Z,6.86818,6.86848,6.86818,6.86844,True,30
2019-01-02T03:44:00.000000000Z,6.86844,6.86862,6.86840,6.86860,True,58
2019-01-02T03:45:00.000000000Z,6.86863,6.86912,6.86862,6.86892,True,298
2019-01-02T03:46:00.000000000Z,6.86892,6.86911,6.86867,6.86906,True,82
2019-01-02T03:47:00.000000000Z,6.86909,6.87016,6.86909,6.86991,True,188
2019-01-02T03:48:00.000000000Z,6.86992,6.87020,6.86947,6.87014,True,119
2019-01-02T03:49:00.000000000Z,6.87018,6.87047,6.87011,6.87034,True,78
