time,open_price,high_price,low_price,close_price,complete,volume
2018-01-04T05:00:00.000000000Z,112.656,112.668,112.622,112.661,True,315
2018-01-04T06:00:00.000000000Z,112.658,112.661,112.491,112.540,True,631
2018-01-04T07:00:00.000000000Z,112.538,112.592,112.520,112.582,True,551
2018-01-04T08:00:00.000000000Z,112.584,112.673,112.582,112.623,True,642
2018-01-04T09:00:00.000000000Z,112.625,112.640,112.542,112.546,True,502
2018-01-04T10:00:00.000000000Z,112.549,112.602,112.529,112.563,True,473
2018-01-04T11:00:00.000000000Z,112.565,112.616,112.544,112.602,True,495
2018-01-04T12:00:00.000000000Z,112.604,112.652,112.600,112.621,True,378
2018-01-04T13:00:00.000000000Z,112.623,112.845,112.620,112.828,True,1476
2018-01-04T14:00:00.000000000Z,112.831,112.836,112.755,112.822,True,857
2018-01-04T15:00:00.000000000Z,112.824,112.856,112.761,112.774,True,859
2018-01-04T16:00:00.000000000Z,112.776,112.864,112.750,112.790,True,777
2018-01-04T17:00:00.000000000Z,112.788,112.852,112.758,112.768,True,494
2018-01-04T18:00:00.000000000Z,112.770,112.838,112.759,112.826,True,485
2018-01-04T19:00:00.000000000Z,112.823,112.831,112.725,112.751,True,595
2018-01-04T20:00:00.000000000Z,112.748,112.781,112.713,112.732,True,495
2018-01-04T21:00:00.000000000Z,112.730,112.754,112.713,112.750,True,326
2018-01-04T22:00:00.000000000Z,112.750,112.790,112.733,112.778,True,210
2018-01-04T23:00:00.000000000Z,112.780,112.804,112.770,112.804,True,250
2018-01-05T00:00:00.000000000Z,112.806,112.806,112.730,112.772,True,710
2018-01-05T01:00:00.000000000Z,112.770,112.792,112.746,112.774,True,393
2018-01-05T02:00:00.000000000Z,112.776,112.847,112.725,112.846,True,781
2018-01-05T03:00:00.000000000Z,112.848,112.852,112.808,112.833,True,243
2018-01-05T04:00:00.000000000Z,112.831,112.884,112.828,112.878,True,270
2018-01-05T05:00:00.000000000Z,112.880,113.001,112.880,112.998,True,504
2018-01-05T06:00:00.000000000Z,112.996,113.113,112.984,113.079,True,622
2018-01-05T07:00:00.000000000Z,113.082,113.156,113.040,113.146,True,381
2018-01-05T08:00:00.000000000Z,113.149,113.238,113.140,113.212,True,677
2018-01-05T09:00:00.000000000Z,113.210,113.239,113.161,113.226,True,404
2018-01-05T10:00:00.000000000Z,113.224,113.241,113.170,113.236,True,497
2018-01-05T11:00:00.000000000Z,113.238,113.288,113.222,113.232,True,307
2018-01-05T12:00:00.000000000Z,113.234,113.254,113.210,113.242,True,404
2018-01-05T13:00:00.000000000Z,113.239,113.312,113.021,113.215,True,2873
2018-01-05T14:00:00.000000000Z,113.213,113.276,113.148,113.258,True,1563
2018-01-05T15:00:00.000000000Z,113.256,113.271,113.082,113.230,True,1298
2018-01-05T16:00:00.000000000Z,113.228,113.242,113.136,113.184,True,564
2018-01-05T17:00:00.000000000Z,113.186,113.222,113.148,113.160,True,419
2018-01-05T18:00:00.000000000Z,113.162,113.192,113.142,113.167,True,216
2018-01-05T19:00:00.000000000Z,113.170,113.170,113.125,113.142,True,275
2018-01-05T20:00:00.000000000Z,113.144,113.148,113.111,113.111,True,219
2018-01-05T21:00:00.000000000Z,113.108,113.130,113.032,113.057,True,420
2018-01-07T22:00:00.000000000Z,113.131,113.150,113.028,113.120,True,946
2018-01-07T23:00:00.000000000Z,113.118,113.182,113.096,113.160,True,424
2018-01-08T00:00:00.000000000Z,113.158,113.158,113.098,113.098,True,212
2018-01-08T01:00:00.000000000Z,113.096,113.158,113.081,113.131,True,382
2018-01-08T02:00:00.000000000Z,113.128,113.202,113.114,113.180,True,248
2018-01-08T03:00:00.000000000Z,113.178,113.202,113.167,113.180,True,111
2018-01-08T04:00:00.000000000Z,113.177,113.200,113.175,113.198,True,119
2018-01-08T05:00:00.000000000Z,113.200,113.274,113.199,113.230,True,240
2018-01-08T06:00:00.000000000Z,113.232,113.240,113.204,113.213,True,176
2018-01-08T07:00:00.000000000Z,113.215,113.387,113.215,113.374,True,486
2018-01-08T08:00:00.000000000Z,113.377,113.377,113.229,113.240,True,570
2018-01-08T09:00:00.000000000Z,113.237,113.248,113.119,113.162,True,358
2018-01-08T10:00:00.000000000Z,113.159,113.167,113.079,113.126,True,377
2018-01-08T11:00:00.000000000Z,113.124,113.156,113.099,113.105,True,356
2018-01-08T12:00:00.000000000Z,113.103,113.103,113.001,113.062,True,694
2018-01-08T13:00:00.000000000Z,113.065,113.080,112.884,112.930,True,767
2018-01-08T14:00:00.000000000Z,112.928,113.007,112.904,112.981,True,682
2018-01-08T15:00:00.000000000Z,112.983,113.048,112.950,112.976,True,670
2018-01-08T16:00:00.000000000Z,112.979,113.124,112.956,113.080,True,761
2018-01-08T17:00:00.000000000Z,113.082,113.125,113.063,113.082,True,424
2018-01-08T18:00:00.000000000Z,113.084,113.110,113.052,113.063,True,298
2018-01-08T19:00:00.000000000Z,113.060,113.076,113.026,113.072,True,218
2018-01-08T20:00:00.000000000Z,113.070,113.126,113.060,113.064,True,326
2018-01-08T21:00:00.000000000Z,113.066,113.107,113.056,113.092,True,218
2018-01-08T22:00:00.000000000Z,113.101,113.160,113.101,113.158,True,1063
2018-01-08T23:00:00.000000000Z,113.156,113.176,113.095,113.150,True,454
2018-01-09T00:00:00.000000000Z,113.152,113.181,113.112,113.128,True,575
2018-01-09T01:00:00.000000000Z,113.130,113.175,112.592,112.661,True,1668
2018-01-09T02:00:00.000000000Z,112.664,112.664,112.499,112.560,True,1205
2018-01-09T03:00:00.000000000Z,112.558,112.682,112.548,112.626,True,510
2018-01-09T04:00:00.000000000Z,112.624,112.656,112.571,112.616,True,401
2018-01-09T05:00:00.000000000Z,112.614,112.702,112.582,112.698,True,381
2018-01-09T06:00:00.000000000Z,112.694,112.751,112.640,112.746,True,556
2018-01-09T07:00:00.000000000Z,112.744,112.801,112.701,112.740,True,824
2018-01-09T08:00:00.000000000Z,112.742,112.960,112.737,112.926,True,817
2018-01-09T09:00:00.000000000Z,112.930,112.968,112.866,112.875,True,593
2018-01-09T10:00:00.000000000Z,112.872,112.896,112.798,112.817,True,560
2018-01-09T11:00:00.000000000Z,112.820,112.822,112.643,112.670,True,604
2018-01-09T12:00:00.000000000Z,112.672,112.681,112.588,112.608,True,477
2018-01-09T13:00:00.000000000Z,112.610,112.676,112.493,112.634,True,871
2018-01-09T14:00:00.000000000Z,112.636,112.778,112.596,112.756,True,1189
2018-01-09T15:00:00.000000000Z,112.754,112.754,112.367,112.432,True,1610
2018-01-09T16:00:00.000000000Z,112.435,112.592,112.433,112.576,True,1166
2018-01-09T17:00:00.000000000Z,112.574,112.668,112.562,112.584,True,767
2018-01-09T18:00:00.000000000Z,112.580,112.630,112.546,112.554,True,431
2018-01-09T19:00:00.000000000Z,112.552,112.652,112.522,112.631,True,541
2018-01-09T20:00:00.000000000Z,112.628,112.688,112.586,112.602,True,576
2018-01-09T21:00:00.000000000Z,112.600,112.658,112.576,112.648,True,410
2018-01-09T22:00:00.000000000Z,112.648,112.667,112.614,112.626,True,286
2018-01-09T23:00:00.000000000Z,112.624,112.776,112.622,112.776,True,515
2018-01-10T00:00:00.000000000Z,112.778,112.785,112.333,112.378,True,1089
2018-01-10T01:00:00.000000000Z,112.382,112.423,112.168,112.175,True,1656
2018-01-10T02:00:00.000000000Z,112.178,112.312,112.178,112.251,True,741
2018-01-10T03:00:00.000000000Z,112.254,112.325,112.234,112.289,True,389
2018-01-10T04:00:00.000000000Z,112.292,112.361,112.236,112.291,True,530
2018-01-10T05:00:00.000000000Z,112.288,112.360,112.244,112.360,True,432
2018-01-10T06:00:00.000000000Z,112.358,112.380,112.082,112.128,True,1322
2018-01-10T07:00:00.000000000Z,112.130,112.134,111.764,111.946,True,2306
2018-01-10T08:00:00.000000000Z,111.944,111.958,111.792,111.811,True,1047
2018-01-10T09:00:00.000000000Z,111.814,111.814,111.718,111.761,True,959
2018-01-10T10:00:00.000000000Z,111.763,111.882,111.300,111.384,True,3412
2018-01-10T11:00:00.000000000Z,111.382,111.528,111.299,111.402,True,2287
2018-01-10T12:00:00.000000000Z,111.400,111.417,111.270,111.394,True,1479
2018-01-10T13:00:00.000000000Z,111.392,111.606,111.368,111.580,True,1443
2018-01-10T14:00:00.000000000Z,111.577,111.647,111.420,111.430,True,1833
2018-01-10T15:00:00.000000000Z,111.428,111.498,111.296,111.348,True,1779
2018-01-10T16:00:00.000000000Z,111.350,111.544,111.350,111.470,True,1290
2018-01-10T17:00:00.000000000Z,111.473,111.532,111.462,111.490,True,646
2018-01-10T18:00:00.000000000Z,111.488,111.503,111.385,111.448,True,767
2018-01-10T19:00:00.000000000Z,111.446,111.504,111.339,111.349,True,1016
2018-01-10T20:00:00.000000000Z,111.351,111.434,111.290,111.368,True,999
2018-01-10T21:00:00.000000000Z,111.370,111.448,111.370,111.434,True,328
2018-01-10T22:00:00.000000000Z,111.438,111.441,111.340,111.404,True,630
2018-01-10T23:00:00.000000000Z,111.402,111.462,111.320,111.462,True,484
2018-01-11T00:00:00.000000000Z,111.460,111.564,111.333,111.426,True,1187
2018-01-11T01:00:00.000000000Z,111.429,111.630,111.422,111.602,True,1645
2018-01-11T02:00:00.000000000Z,111.600,111.632,111.507,111.522,True,644
2018-01-11T03:00:00.000000000Z,111.520,111.753,111.502,111.692,True,1103
2018-01-11T04:00:00.000000000Z,111.694,111.823,111.690,111.752,True,710
2018-01-11T05:00:00.000000000Z,111.749,111.824,111.667,111.812,True,683
2018-01-11T06:00:00.000000000Z,111.814,111.858,111.722,111.810,True,681
2018-01-11T07:00:00.000000000Z,111.813,111.876,111.758,111.782,True,842
2018-01-11T08:00:00.000000000Z,111.780,111.795,111.672,111.723,True,961
2018-01-11T09:00:00.000000000Z,111.720,111.751,111.577,111.624,True,870
2018-01-11T10:00:00.000000000Z,111.622,111.668,111.574,111.637,True,595
2018-01-11T11:00:00.000000000Z,111.640,111.700,111.604,111.620,True,498
2018-01-11T12:00:00.000000000Z,111.617,111.720,111.594,111.676,True,1327
2018-01-11T13:00:00.000000000Z,111.678,111.772,111.392,111.536,True,2615
2018-01-11T14:00:00.000000000Z,111.538,111.564,111.417,111.468,True,1700
2018-01-11T15:00:00.000000000Z,111.466,111.534,111.330,111.400,True,1810
2018-01-11T16:00:00.000000000Z,111.403,111.456,111.338,111.360,True,1033
2018-01-11T17:00:00.000000000Z,111.358,111.376,111.322,111.346,True,601
2018-01-11T18:00:00.000000000Z,111.344,111.350,111.072,111.086,True,1337
2018-01-11T19:00:00.000000000Z,111.088,111.127,111.046,111.086,True,571
2018-01-11T20:00:00.000000000Z,111.084,111.243,111.082,111.218,True,533
2018-01-11T21:00:00.000000000Z,111.215,111.287,111.188,111.264,True,457
2018-01-11T22:00:00.000000000Z,111.220,111.278,111.214,111.235,True,327
2018-01-11T23:00:00.000000000Z,111.232,111.337,111.230,111.287,True,427
2018-01-12T00:00:00.000000000Z,111.290,111.300,111.065,111.210,True,1666
2018-01-12T01:00:00.000000000Z,111.208,111.347,111.178,111.331,True,984
2018-01-12T02:00:00.000000000Z,111.328,111.345,111.219,111.232,True,494
2018-01-12T03:00:00.000000000Z,111.230,111.305,111.214,111.262,True,380
2018-01-12T04:00:00.000000000Z,111.260,111.317,111.214,111.236,True,427
2018-01-12T05:00:00.000000000Z,111.233,111.276,111.182,111.246,True,486
2018-01-12T06:00:00.000000000Z,111.244,111.365,111.217,111.330,True,590
2018-01-12T07:00:00.000000000Z,111.328,111.405,111.264,111.370,True,1151
2018-01-12T08:00:00.000000000Z,111.372,111.438,111.216,111.224,True,1482
2018-01-12T09:00:00.000000000Z,111.228,111.232,110.999,111.110,True,1437
2018-01-12T10:00:00.000000000Z,111.107,111.140,111.014,111.080,True,657
2018-01-12T11:00:00.000000000Z,111.082,111.152,110.970,111.132,True,1027
2018-01-12T12:00:00.000000000Z,111.135,111.182,111.116,111.166,True,672
2018-01-12T13:00:00.000000000Z,111.164,111.677,111.119,111.637,True,3698
2018-01-12T14:00:00.000000000Z,111.634,111.695,111.376,111.482,True,2509
2018-01-12T15:00:00.000000000Z,111.480,111.480,111.276,111.300,True,2338
2018-01-12T16:00:00.000000000Z,111.302,111.402,111.155,111.232,True,1943
2018-01-12T17:00:00.000000000Z,111.235,111.266,111.196,111.235,True,563
2018-01-12T18:00:00.000000000Z,111.238,111.238,110.998,111.052,True,1243
2018-01-12T19:00:00.000000000Z,111.050,111.060,110.916,111.058,True,1413
2018-01-12T20:00:00.000000000Z,111.056,111.070,110.944,111.040,True,698
2018-01-12T21:00:00.000000000Z,111.038,111.084,110.924,111.046,True,780
2018-01-14T22:00:00.000000000Z,111.097,111.167,111.003,111.100,True,702
2018-01-14T23:00:00.000000000Z,111.098,111.167,110.978,111.144,True,830
2018-01-15T00:00:00.000000000Z,111.146,111.185,110.802,110.831,True,2456
2018-01-15T01:00:00.000000000Z,110.834,110.856,110.650,110.739,True,2044
2018-01-15T02:00:00.000000000Z,110.737,110.786,110.627,110.738,True,992
2018-01-15T03:00:00.000000000Z,110.740,110.808,110.717,110.748,True,602
2018-01-15T04:00:00.000000000Z,110.750,110.770,110.676,110.682,True,727
2018-01-15T05:00:00.000000000Z,110.680,110.731,110.579,110.705,True,1400
2018-01-15T06:00:00.000000000Z,110.708,110.864,110.636,110.860,True,1080
2018-01-15T07:00:00.000000000Z,110.855,110.901,110.774,110.808,True,850
2018-01-15T08:00:00.000000000Z,110.810,110.822,110.608,110.638,True,1261
2018-01-15T09:00:00.000000000Z,110.634,110.652,110.524,110.559,True,1121
2018-01-15T10:00:00.000000000Z,110.562,110.644,110.538,110.637,True,896
2018-01-15T11:00:00.000000000Z,110.639,110.710,110.560,110.682,True,697
2018-01-15T12:00:00.000000000Z,110.684,110.722,110.637,110.649,True,492
2018-01-15T13:00:00.000000000Z,110.646,110.682,110.539,110.549,True,602
2018-01-15T14:00:00.000000000Z,110.552,110.668,110.541,110.664,True,529
2018-01-15T15:00:00.000000000Z,110.666,110.705,110.501,110.508,True,583
2018-01-15T16:00:00.000000000Z,110.510,110.582,110.476,110.538,True,623
2018-01-15T17:00:00.000000000Z,110.540,110.554,110.341,110.429,True,630
2018-01-15T18:00:00.000000000Z,110.427,110.468,110.330,110.360,True,792
2018-01-15T19:00:00.000000000Z,110.362,110.502,110.356,110.466,True,431
2018-01-15T20:00:00.000000000Z,110.463,110.500,110.431,110.486,True,1388
2018-01-15T21:00:00.000000000Z,110.489,110.570,110.482,110.537,True,863
2018-01-15T22:00:00.000000000Z,110.546,110.557,110.496,110.550,True,323
2018-01-15T23:00:00.000000000Z,110.552,110.638,110.476,110.620,True,660
2018-01-16T00:00:00.000000000Z,110.618,110.844,110.608,110.844,True,1184
2018-01-16T01:00:00.000000000Z,110.841,110.939,110.797,110.800,True,976
2018-01-16T02:00:00.000000000Z,110.802,110.954,110.800,110.906,True,980
2018-01-16T03:00:00.000000000Z,110.904,110.984,110.878,110.951,True,619
2018-01-16T04:00:00.000000000Z,110.948,110.950,110.828,110.856,True,661
2018-01-16T05:00:00.000000000Z,110.858,110.942,110.835,110.854,True,563
2018-01-16T06:00:00.000000000Z,110.857,110.923,110.738,110.834,True,1025
2018-01-16T07:00:00.000000000Z,110.832,110.895,110.702,110.718,True,1851
2018-01-16T08:00:00.000000000Z,110.716,110.764,110.607,110.653,True,1292
2018-01-16T09:00:00.000000000Z,110.656,110.740,110.606,110.666,True,1040
2018-01-16T10:00:00.000000000Z,110.668,110.760,110.660,110.708,True,1139
2018-01-16T11:00:00.000000000Z,110.711,110.734,110.630,110.648,True,533
2018-01-16T12:00:00.000000000Z,110.650,110.734,110.602,110.718,True,731
2018-01-16T13:00:00.000000000Z,110.716,110.790,110.684,110.690,True,856
2018-01-16T14:00:00.000000000Z,110.692,110.882,110.646,110.820,True,1313
2018-01-16T15:00:00.000000000Z,110.818,110.842,110.641,110.679,True,1555
2018-01-16T16:00:00.000000000Z,110.677,110.812,110.674,110.740,True,1620
2018-01-16T17:00:00.000000000Z,110.742,110.846,110.728,110.734,True,988
2018-01-16T18:00:00.000000000Z,110.731,110.736,110.538,110.540,True,1127
2018-01-16T19:00:00.000000000Z,110.543,110.548,110.250,110.299,True,1609
2018-01-16T20:00:00.000000000Z,110.297,110.402,110.248,110.381,True,1158
2018-01-16T21:00:00.000000000Z,110.384,110.544,110.384,110.456,True,670
2018-01-16T22:00:00.000000000Z,110.474,110.500,110.394,110.440,True,637
2018-01-16T23:00:00.000000000Z,110.438,110.440,110.262,110.395,True,632
2018-01-17T00:00:00.000000000Z,110.392,110.432,110.192,110.308,True,2261
2018-01-17T01:00:00.000000000Z,110.311,110.514,110.311,110.420,True,1867
2018-01-17T02:00:00.000000000Z,110.418,110.682,110.381,110.655,True,1498
2018-01-17T03:00:00.000000000Z,110.652,110.733,110.612,110.640,True,1057
2018-01-17T04:00:00.000000000Z,110.638,110.892,110.562,110.858,True,1717
2018-01-17T05:00:00.000000000Z,110.854,110.930,110.814,110.853,True,1226
2018-01-17T06:00:00.000000000Z,110.851,110.878,110.778,110.818,True,1023
2018-01-17T07:00:00.000000000Z,110.821,110.848,110.722,110.764,True,1283
2018-01-17T08:00:00.000000000Z,110.766,110.848,110.733,110.830,True,1193
2018-01-17T09:00:00.000000000Z,110.832,110.858,110.722,110.737,True,752
2018-01-17T10:00:00.000000000Z,110.740,110.786,110.655,110.657,True,780
2018-01-17T11:00:00.000000000Z,110.660,110.760,110.647,110.750,True,574
2018-01-17T12:00:00.000000000Z,110.747,110.842,110.744,110.750,True,737
2018-01-17T13:00:00.000000000Z,110.748,110.822,110.664,110.779,True,1102
2018-01-17T14:00:00.000000000Z,110.782,110.828,110.632,110.648,True,1917
2018-01-17T15:00:00.000000000Z,110.645,110.776,110.619,110.714,True,1851
2018-01-17T16:00:00.000000000Z,110.716,110.878,110.695,110.815,True,1329
2018-01-17T17:00:00.000000000Z,110.817,110.820,110.752,110.768,True,747
2018-01-17T18:00:00.000000000Z,110.772,110.798,110.603,110.638,True,1266
2018-01-17T19:00:00.000000000Z,110.636,111.116,110.626,111.112,True,1679
2018-01-17T20:00:00.000000000Z,111.114,111.246,111.094,111.136,True,1881
2018-01-17T21:00:00.000000000Z,111.134,111.346,111.094,111.292,True,925
2018-01-17T22:00:00.000000000Z,111.287,111.364,111.268,111.352,True,786
2018-01-17T23:00:00.000000000Z,111.350,111.393,111.272,111.356,True,645
2018-01-18T00:00:00.000000000Z,111.354,111.368,111.196,111.260,True,1964
2018-01-18T01:00:00.000000000Z,111.262,111.398,111.216,111.281,True,1419
2018-01-18T02:00:00.000000000Z,111.284,111.372,111.236,111.298,True,1144
2018-01-18T03:00:00.000000000Z,111.300,111.484,111.262,111.447,True,947
2018-01-18T04:00:00.000000000Z,111.450,111.468,111.337,111.356,True,722
2018-01-18T05:00:00.000000000Z,111.354,111.376,111.114,111.129,True,1477
2018-01-18T06:00:00.000000000Z,111.131,111.232,111.099,111.206,True,1002
2018-01-18T07:00:00.000000000Z,111.208,111.320,111.172,111.239,True,1102
2018-01-18T08:00:00.000000000Z,111.242,111.260,111.152,111.240,True,1134
2018-01-18T09:00:00.000000000Z,111.242,111.318,111.183,111.309,True,761
2018-01-18T10:00:00.000000000Z,111.307,111.357,111.252,111.261,True,794
2018-01-18T11:00:00.000000000Z,111.263,111.314,111.231,111.296,True,608
2018-01-18T12:00:00.000000000Z,111.294,111.304,111.168,111.216,True,672
2018-01-18T13:00:00.000000000Z,111.218,111.256,111.128,111.140,True,1324
2018-01-18T14:00:00.000000000Z,111.137,111.172,110.882,110.929,True,1810
2018-01-18T15:00:00.000000000Z,110.932,111.058,110.824,110.938,True,2192
2018-01-18T16:00:00.000000000Z,110.940,111.040,110.694,110.890,True,3322
2018-01-18T17:00:00.000000000Z,110.887,110.969,110.768,110.962,True,1292
2018-01-18T18:00:00.000000000Z,110.960,111.118,110.888,111.106,True,1162
2018-01-18T19:00:00.000000000Z,111.108,111.145,110.968,110.984,True,973
2018-01-18T20:00:00.000000000Z,110.981,111.204,110.954,111.064,True,1481
2018-01-18T21:00:00.000000000Z,111.061,111.127,111.012,111.108,True,519
2018-01-18T22:00:00.000000000Z,111.069,111.132,111.020,111.052,True,434
2018-01-18T23:00:00.000000000Z,111.050,111.070,110.969,111.042,True,592
2018-01-19T00:00:00.000000000Z,111.040,111.098,110.852,111.044,True,2065
2018-01-19T01:00:00.000000000Z,111.047,111.130,110.964,111.052,True,1621
2018-01-19T02:00:00.000000000Z,111.049,111.066,110.930,110.998,True,1344
2018-01-19T03:00:00.000000000Z,111.000,111.034,110.785,110.836,True,1238
2018-01-19T04:00:00.000000000Z,110.838,110.902,110.832,110.858,True,625
2018-01-19T05:00:00.000000000Z,110.856,110.924,110.834,110.874,True,545
2018-01-19T06:00:00.000000000Z,110.877,110.911,110.770,110.787,True,905
2018-01-19T07:00:00.000000000Z,110.790,110.866,110.664,110.691,True,1474
2018-01-19T08:00:00.000000000Z,110.694,110.758,110.492,110.535,True,1818
2018-01-19T09:00:00.000000000Z,110.532,110.650,110.506,110.638,True,1253
2018-01-19T10:00:00.000000000Z,110.636,110.700,110.567,110.662,True,731
2018-01-19T11:00:00.000000000Z,110.665,110.774,110.652,110.710,True,701
2018-01-19T12:00:00.000000000Z,110.707,110.781,110.636,110.674,True,650
2018-01-19T13:00:00.000000000Z,110.672,110.732,110.522,110.568,True,1682
2018-01-19T14:00:00.000000000Z,110.571,110.752,110.560,110.605,True,2033
2018-01-19T15:00:00.000000000Z,110.602,110.673,110.510,110.638,True,2475
2018-01-19T16:00:00.000000000Z,110.636,110.684,110.548,110.564,True,1427
2018-01-19T17:00:00.000000000Z,110.562,110.633,110.538,110.610,True,802
2018-01-19T18:00:00.000000000Z,110.614,110.670,110.571,110.574,True,659
2018-01-19T19:00:00.000000000Z,110.576,110.674,110.571,110.594,True,671
2018-01-19T20:00:00.000000000Z,110.591,110.778,110.583,110.770,True,665
2018-01-19T21:00:00.000000000Z,110.768,110.842,110.722,110.818,True,654
2018-01-21T22:00:00.000000000Z,110.566,110.676,110.528,110.623,True,1373
2018-01-21T23:00:00.000000000Z,110.620,110.806,110.560,110.688,True,1012
2018-01-22T00:00:00.000000000Z,110.691,110.746,110.596,110.713,True,1373
2018-01-22T01:00:00.000000000Z,110.710,110.832,110.686,110.812,True,1530
2018-01-22T02:00:00.000000000Z,110.808,110.873,110.751,110.760,True,842
2018-01-22T03:00:00.000000000Z,110.762,110.830,110.752,110.790,True,447
2018-01-22T04:00:00.000000000Z,110.788,110.834,110.768,110.796,True,455
2018-01-22T05:00:00.000000000Z,110.798,110.898,110.778,110.791,True,678
2018-01-22T06:00:00.000000000Z,110.794,110.916,110.786,110.882,True,747
2018-01-22T07:00:00.000000000Z,110.880,110.893,110.762,110.780,True,756
2018-01-22T08:00:00.000000000Z,110.782,110.884,110.726,110.790,True,843
2018-01-22T09:00:00.000000000Z,110.788,110.816,110.682,110.710,True,839
2018-01-22T10:00:00.000000000Z,110.712,110.728,110.662,110.692,True,581
2018-01-22T11:00:00.000000000Z,110.694,110.736,110.661,110.728,True,411
2018-01-22T12:00:00.000000000Z,110.731,110.844,110.708,110.837,True,492
2018-01-22T13:00:00.000000000Z,110.840,110.850,110.715,110.742,True,620
2018-01-22T14:00:00.000000000Z,110.740,110.876,110.690,110.868,True,977
2018-01-22T15:00:00.000000000Z,110.866,110.888,110.738,110.786,True,998
